02:08:35  Acquired tunnel connection to device.
124     /System/Library/PrivateFrameworks/SystemStatusServer.framework/Support/systemstatusd
130     /System/Library/PrivateFrameworks/SessionCore.framework/Support/liveactivitiesd
132     /usr/libexec/trustd
135     /usr/libexec/securityd
136     /System/Library/PrivateFrameworks/ApplePushService.framework/apsd
141     /System/Library/Frameworks/WirelessInsights.framework/Support/wirelessinsightsd
142     /System/Library/PrivateFrameworks/GeoServices.framework/geod
143     /usr/libexec/nehelper
147     /System/Library/Frameworks/CoreTelephony.framework/Support/CommCenterMobileHelper
148     /usr/libexec/audioanalyticsd
149     /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd
160     /System/Library/PrivateFrameworks/CoreSpeech.framework/corespeechd
162     /System/Library/Frameworks/SystemConfiguration.framework/SCHelper
166     /System/Library/CoreServices/AccessibilityUIServer.app/AccessibilityUIServer
171     /System/Library/PrivateFrameworks/WatchListKit.framework/Support/watchlistd
175     /System/Library/PrivateFrameworks/iTunesCloud.framework/Support/itunescloudd
177     /usr/libexec/findmydeviced
185     /System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsd
188     /usr/libexec/nearbyd
195     /System/Library/PrivateFrameworks/SiriInference.framework/Support/siriinferenced
199     /System/Library/PrivateFrameworks/StatusKit.framework/StatusKitAgent
204     /usr/sbin/mDNSResponder
207     /usr/libexec/symptomsd
212     /usr/libexec/nsurlsessiond
218     /usr/libexec/wifip2pd
220     /System/Library/PrivateFrameworks/AuthKit.framework/akd
234     /System/Library/PrivateFrameworks/CoreSuggestions.framework/suggestd
239     /usr/libexec/gamepolicyd
245     /System/Library/PrivateFrameworks/SoftwareUpdateServices.framework/Support/softwareupdateservicesd
252     /System/Library/PrivateFrameworks/ContextKit.framework/XPCServices/ContextService.xpc/ContextService
256     /System/Library/PrivateFrameworks/InstallCoordination.framework/Support/installcoordinationd
260     /System/Library/PrivateFrameworks/UserActivity.framework/Agents/useractivityd
261     /usr/libexec/audioclocksyncd
269     /usr/libexec/modelmanagerd
274     /usr/libexec/aned
278     /usr/libexec/mediaplaybackd
279     /usr/libexec/searchpartyd
281     /usr/libexec/mediaparserd
282     /System/Library/DriverExtensions/AppleCentauriAlpha.dext/AppleCentauriAlpha
283     /System/Library/DriverExtensions/AppleCentauriControl.dext/AppleCentauriControl
284     /System/Library/DriverExtensions/AppleCentauriBeta.dext/AppleCentauriBeta
303     /System/Library/PrivateFrameworks/Search.framework/searchd
318     /System/Library/ExtensionKit/Extensions/MercuryPosterExtension.appex/MercuryPosterExtension
358     /System/Library/PrivateFrameworks/EmailDaemon.framework/maild
372     /usr/libexec/milod
376     /Applications/WidgetRenderer_Default.app/WidgetRenderer_Default
377     /Applications/Spotlight.app/Spotlight
380     /System/Library/PrivateFrameworks/CommunicationsFilter.framework/CMFSyncAgent
389     /usr/sbin/filecoordinationd
391     /Applications/FindMyExtensionContainer.app/PlugIns/FMDMagSafeExtension.appex/FMDMagSafeExtension
392     /System/Library/PrivateFrameworks/MapsSync.framework/mapssyncd
394     /Applications/FindMyExtensionContainer.app/PlugIns/FindMyDeviceBluetoothExtension.appex/FindMyDeviceBluetoothExtension
406     /usr/libexec/intelligentroutingd
409     /System/Library/PrivateFrameworks/CloudTelemetry.framework/XPCServices/CloudTelemetryService.xpc/CloudTelemetryService
450     /usr/libexec/videocodecd
455     /usr/libexec/spotlightknowledged.updater
480     /System/Library/TextInput/kbd
483     /System/Library/PrivateFrameworks/AssistantServices.framework/assistant_service
496     /System/Library/PrivateFrameworks/IntelligencePlatformCompute.framework/XPCServices/IntelligencePlatformComputeService.xpc/IntelligencePlatformComputeService
503     /System/Library/Frameworks/Translation.framework/translationd
624     /System/Library/PrivateFrameworks/SafariSafeBrowsing.framework/com.apple.Safari.SafeBrowsing.Service
625     /System/Library/PrivateFrameworks/Synapse.framework/Support/contentlinkingd
702     /usr/libexec/airplayd
756     /Applications/WidgetRenderer_Activities.app/WidgetRenderer_Activities
1012    /private/var/containers/Bundle/Application/09C54349-D13C-4F0D-A40F-F15AD5B08E0A/Microsoft Authenticator.app/Microsoft Authenticator
1032    /System/Library/PrivateFrameworks/SiriPrivateLearningAnalytics.framework/PlugIns/SiriUserFeedbackLearningPlatformPlugin.appex/SiriUserFeedbackLearningPlatformPlugin
1034    /System/Library/PrivateFrameworks/SiriPrivateLearningAnalytics.framework/PlugIns/SiriUserFeedbackLearningUniversalSuggestionsPlugin.appex/SiriUserFeedbackLearningUniversalSuggestionsPlugin
1177    /usr/sbin/BTAvrcp
1207    /Applications/BusinessActionSheet.app/BusinessActionSheet
1570    /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstored
1962    /System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsagent
1963    /System/Library/PrivateFrameworks/AppSSO.framework/Support/AppSSODaemon
1965    /System/Library/PrivateFrameworks/NanoTimeKit.framework/nanotimekitcompaniond
1967    /System/Library/PrivateFrameworks/MapsSupport.framework/mapspushd
1968    /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd
2007    /Applications/Family.app/Family
2065    /usr/libexec/gamecontrollerd
2066    /usr/libexec/profiled
2067    /System/Library/Frameworks/MediaAccessibility.framework/XPCServices/com.apple.accessibility.mediaaccessibilityd.xpc/com.apple.accessibility.mediaaccessibilityd
2074    /System/Library/PrivateFrameworks/UserNotificationsCore.framework/Support/usernotificationsd
2076    /usr/libexec/findmylocated
2077    /usr/libexec/containermanagerd_system
2078    /usr/libexec/deviceaccessd
2080    /System/Library/PrivateFrameworks/ReplicatorCore.framework/Support/replicatord
2083    /usr/libexec/inputanalyticsd
2089    /usr/libexec/applekeystored
2094    /System/Library/Frameworks/CryptoTokenKit.framework/ctkd
2095    /usr/libexec/pkd
2097    /System/Library/PrivateFrameworks/CalendarDaemon.framework/Support/calaccessd
2103    /System/Library/PrivateFrameworks/CoreFollowUp.framework/followupd
2106    /System/Library/PrivateFrameworks/iCloudNotification.framework/ind
2110    /usr/libexec/mobileassetd
2313    /System/Library/PrivateFrameworks/DataAccess.framework/Support/dataaccessd
2471    /System/Library/PrivateFrameworks/IntelligencePlatformCore.framework/intelligenceplatformd
3206    /usr/libexec/momentsd
3801    /System/Library/Frameworks/GSS.framework/Helpers/GSSCred
4461    /System/Library/PrivateFrameworks/AmbientUI.framework/PlugIns/InfographPoster.appex/InfographPoster
5676    /System/Library/PrivateFrameworks/CloudPhotoLibrary.framework/Support/cloudphotod
5900    /System/Library/PrivateFrameworks/IMTransferServices.framework/IMTransferAgent.app/IMTransferAgent
6282    /usr/libexec/containermanagerd
6524    /Applications/SafariViewService.app/SafariViewService
11155   /usr/sbin/appleh16camerad
11476   /usr/libexec/linkd
11499   /usr/libexec/MobileGestaltHelper
11589   /System/Library/PrivateFrameworks/DoNotDisturbServer.framework/Support/donotdisturbd
11625   /usr/libexec/wcd
12444   /System/Library/PrivateFrameworks/DragUI.framework/Support/druid
12467   /usr/libexec/PowerUIAgent
12820   /usr/libexec/avconferenced
13128   /usr/libexec/usermanagerd
13439   /System/Library/PrivateFrameworks/iTunesStore.framework/Support/itunesstored
13628   /usr/libexec/networkserviceproxy
13828   /private/preboot/Cryptexes/App/usr/libexec/passwordbreachd
15083   /System/Library/Frameworks/ManagedAppDistribution.framework/Support/managedappdistributiond
16170   /System/Library/PrivateFrameworks/VisualVoicemail.framework/vmd
16172   /System/Library/PrivateFrameworks/PassKitCore.framework/passd
16190   /System/Library/PrivateFrameworks/NeighborhoodActivityConduit.framework/XPCServices/com.apple.NeighborhoodActivityConduitService.xpc/com.apple.NeighborhoodActivityConduitService
16199   /System/Library/PrivateFrameworks/CallIntelligence.framework/callintelligenced
16206   /System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistorySyncHelper
16262   /usr/libexec/misd
16500   /usr/libexec/transparencyd
16640   /Applications/SleepLockScreen.app/SleepLockScreen
16837   /System/Library/PrivateFrameworks/MapsSupport.framework/navd
16902   /usr/libexec/asd
17299   /System/Library/PrivateFrameworks/SecureMessaging.framework/SecureMessagingAgent
17779   /usr/libexec/announced
18177   /System/Library/Frameworks/CallKit.framework/XPCServices/com.apple.CallKit.CallDirectory.xpc/com.apple.CallKit.CallDirectory
18647   /usr/libexec/centaurid
18663   /usr/libexec/icloudmailagent
18699   /usr/libexec/adid
18706   /usr/libexec/anomalydetectiond
18707   /System/Library/PrivateFrameworks/SOS.framework/sosd
18744   /System/Library/PrivateFrameworks/HomeKitDaemon.framework/Support/homed
18746   /System/Library/PrivateFrameworks/CoreThreadCommissionerService.framework/CoreThreadCommissionerServiced
18772   /System/Library/PrivateFrameworks/iCloudDriveCore.framework/bird
18787   /System/Library/PrivateFrameworks/WiFiPolicy.framework/XPCServices/ThreeBarsXPCService.xpc/ThreeBarsXPCService
18788   /System/Library/PrivateFrameworks/WiFiPolicy.framework/XPCServices/WiFiCloudAssetsXPCService.xpc/WiFiCloudAssetsXPCService
18825   /usr/libexec/lockdownd
18976   /usr/libexec/heartbeatd
18984   /usr/libexec/captiveagent
18987   /usr/libexec/nesessionmanager
19008   /System/Library/Frameworks/QuickLookThumbnailing.framework/Support/com.apple.quicklook.ThumbnailsAgent
19041   /usr/libexec/findmybeaconingd
19138   /System/Library/PrivateFrameworks/MobileTimer.framework/Executables/mobiletimerd
19230   /usr/libexec/PurpleReverseProxy
19245   /System/Library/PrivateFrameworks/IMDPersistence.framework/XPCServices/IMDPersistenceAgent.xpc/IMDPersistenceAgent
19475   /usr/libexec/gamed
19635   /usr/libexec/fmflocatord
19815   /System/Library/PrivateFrameworks/PhotoAnalysis.framework/Support/photoanalysisd
20186   /usr/libexec/locationd
20188   /usr/libexec/gpsd
20275   /System/Library/PrivateFrameworks/ActivitySharingServices.framework/activitysharingd
20276   /usr/libexec/online-auth-agent
20277   /usr/libexec/seputil
20304   /usr/libexec/siriknowledged
20326   /System/Library/PrivateFrameworks/MapsSuggestions.framework/destinationd
20370   /usr/libexec/managedassetsd
20371   /System/Library/PrivateFrameworks/UsageTracking.framework/UsageTrackingAgent
20480   /System/Library/Frameworks/MapKit.framework/XPCServices/com.apple.MapKit.SnapshotService.xpc/com.apple.MapKit.SnapshotService
20481   /System/Library/PrivateFrameworks/GeoAnalytics.framework/geoanalyticsd
20581   /System/Library/PrivateFrameworks/VoiceShortcuts.framework/Support/siriactionsd
20632   /usr/libexec/safetycheckd
20640   /System/Library/Frameworks/Contacts.framework/Support/contactsd
20763   /System/Library/PrivateFrameworks/BusinessChatService.framework/businessservicesd
20770   /System/Library/PrivateFrameworks/CloudTelemetry.framework/XPCServices/CloudTelemetryService.xpc/CloudTelemetryService
20868   /System/Library/PrivateFrameworks/CoreParsec.framework/parsecd
20992   /usr/libexec/countryd
20993   /usr/libexec/eligibilityd
21722   /System/Library/Frameworks/StoreKit.framework/Support/storekitd
21911   /private/var/containers/Bundle/Application/4DB268AC-00F7-45C5-89C2-2887629AB280/SchubertAppStore.app/SchubertAppStore
21924   /private/var/containers/Bundle/Application/6F6B96D7-A931-463E-8B24-77008B750524/MobileCal.app/MobileCal
21941   /System/Library/PrivateFrameworks/FinHealth.framework/XPCServices/FinHealthXPCServices.xpc/FinHealthXPCServices
21946   /System/Library/PrivateFrameworks/MapsSupport.framework/geocorrectiond
22022   /usr/libexec/mobile_assertion_agent
22027   /usr/libexec/diskimagesiod
22028   /usr/libexec/diskarbitrationd
22070   /System/Library/Frameworks/CoreTelephony.framework/Support/CommCenter
22087   /usr/libexec/mediasetupd
22341   /Applications/MessagesViewService.app/MessagesViewService
22660   /usr/libexec/dhcp6d
22712   /private/var/containers/Bundle/Application/E1D81E0B-2D6B-4CDB-868A-97EF26E2967F/MbapMPaaS.app/MbapMPaaS
22782   /private/var/containers/Bundle/Application/889E339F-C56A-4656-A599-8BC72F7BB863/Camera.app/Camera
22783   /usr/libexec/cameracaptured
23011   /private/preboot/Cryptexes/App/usr/libexec/com.apple.Safari.History
23564   /System/Library/PrivateFrameworks/CacheDelete.framework/deleted
24108   /usr/libexec/PerfPowerServices
24797   /private/var/containers/Bundle/Application/2D0308A6-D3F7-4B7E-BB6F-FDB1D92D24E6/AlipayWallet.app/AlipayWallet
25009   /usr/libexec/remoted
25011   /usr/libexec/powerexperienced
25013   /private/preboot/Cryptexes/App/usr/libexec/webbookmarksd
25014   /Applications/ReplayKitAngel.app/ReplayKitAngel
25016   /usr/libexec/ospredictiond
25017   /System/Library/PrivateFrameworks/PerfPowerServicesReader.framework/XPCServices/PerfPowerTelemetryReaderService.xpc/PerfPowerTelemetryReaderService
25018   /System/Library/PrivateFrameworks/PowerLog.framework/XPCServices/PerfPowerTelemetryClientRegistrationService.xpc/PerfPowerTelemetryClientRegistrationService
25020   /usr/libexec/mlhostd
25021   /System/Library/PrivateFrameworks/Pasteboard.framework/Support/pasted
25027   /usr/libexec/pfd
25028   /System/Library/Frameworks/FinanceKit.framework/financed
25029   /usr/libexec/keybagd
25031   /System/Library/PrivateFrameworks/AssetCacheServices.framework/XPCServices/AssetCacheLocatorService.xpc/AssetCacheLocatorService
25034   /Applications/MediaRemoteUI.app/MediaRemoteUI
25035   /System/Library/Frameworks/Intents.framework/XPCServices/intents_helper.xpc/intents_helper
25036   /usr/libexec/appprotectiond
25038   /usr/libexec/dmd
25040   /System/Library/PrivateFrameworks/WebPrivacy.framework/webprivacyd
25043   /System/Library/PrivateFrameworks/FontServices.framework/Support/fontservicesd
25044   /System/Library/PrivateFrameworks/FontServices.framework/XPCServices/UserFontManager.xpc/UserFontManager
25048   /usr/libexec/swcd
25050   /System/Library/PrivateFrameworks/CoreAccessories.framework/Support/accessoryd
25052   /usr/libexec/batteryintelligenced
25053   /usr/libexec/mobileactivationd
25055   /System/Library/PrivateFrameworks/AppleCredentialManager.framework/AppleCredentialManagerDaemon
25058   /System/Library/CoreServices/osanalyticshelper
25059   /System/Library/Frameworks/ExtensionFoundation.framework/XPCServices/extensionkitservice.xpc/extensionkitservice
25060   /usr/libexec/remotepairingdeviced
25061   /private/var/containers/Bundle/Application/15B9F41E-FD2E-4F76-8B5E-C28F3717A718/Weather.app/PlugIns/WeatherWidget.appex/WeatherWidget
25062   /private/var/containers/Bundle/Application/6F6B96D7-A931-463E-8B24-77008B750524/MobileCal.app/PlugIns/CalendarWidgetExtension.appex/CalendarWidgetExtension
25063   /usr/libexec/companion_proxy
25064   /private/var/containers/Bundle/Application/F9BAC972-147C-437F-A043-034CB300C9E8/Photos.app/PlugIns/PhotosReliveWidget.appex/PhotosReliveWidget
25066   /System/Library/CoreServices/iconservicesagent
25067   /usr/libexec/carkitd
25068   /usr/libexec/notification_proxy
25069   /System/Library/PrivateFrameworks/PrivacyAccounting.framework/Versions/A/Resources/privacyaccountingd
25070   /usr/libexec/afcd
25072   /System/Library/PrivateFrameworks/ScreenTimeCore.framework/ScreenTimeAgent
25073   /System/Library/PrivateFrameworks/MediaAnalysis.framework/mediaanalysisd
25074   /System/Library/Frameworks/ManagedSettings.framework/ManagedSettingsAgent
25075   /System/Library/PrivateFrameworks/FamilyCircle.framework/familycircled
25076   /usr/libexec/seserviced
25077   /usr/libexec/appleaccountd
25078   /usr/libexec/fairplaydeviceidentityd
25079   /System/Library/CoreServices/ReportCrash
25081   /usr/libexec/appleidsetupd
25082   /System/Library/PrivateFrameworks/CoreSymbolication.framework/coresymbolicationd
25083   /System/Library/CoreServices/diagnosticservicesd
25085   /Applications/PosterBoard.app/PosterBoard
25086   /usr/libexec/misagent
25088   /usr/libexec/amfid
25089   /System/Library/Frameworks/ExtensionFoundation.framework/XPCServices/extensionkitservice.xpc/extensionkitservice
25090   /System/Library/ExtensionKit/Extensions/AmbientPhotoFramePosterProvider.appex/AmbientPhotoFramePosterProvider
25091   /System/Library/ExtensionKit/Extensions/ClockPosterExtension.appex/ClockPosterExtension
25092   /System/Library/ExtensionKit/Extensions/MercuryPosterExtension.appex/MercuryPosterExtension
25093   /System/Library/ExtensionKit/Extensions/PhotosPosterProvider.appex/PhotosPosterProvider
25094   /System/Library/ExtensionKit/Extensions/CollectionsPoster.appex/CollectionsPoster
25095   /System/Library/PrivateFrameworks/AmbientUI.framework/PlugIns/InfographPoster.appex/InfographPoster
25100   /usr/libexec/frauddefensed
25101   /usr/libexec/rtcreportingd
25104   /Applications/MobilePhone.app/MobilePhone
25105   /private/var/containers/Bundle/Application/6FD5480A-5D74-4AA0-80E6-F0D891AC3532/Runner.app/Runner
25106   /private/var/containers/Bundle/Application/1FD8FD3A-0765-489C-9691-099EAF994456/MobileTimer.app/MobileTimer
25107   /private/var/containers/Bundle/Application/D4E38445-EF22-48F4-AE74-C76AD3D2994D/MobileSafari.app/MobileSafari
25109   /private/var/containers/Bundle/Application/5099EBC9-4693-43F9-8601-8881D53C001D/Calculator.app/Calculator
25110   /private/preboot/Cryptexes/App/usr/libexec/SafariBookmarksSyncAgent
25111   /private/preboot/Cryptexes/OS/System/Library/ExtensionKit/Extensions/WebContentExtension.appex/com.apple.WebKit.WebContent
25112   /System/Library/PrivateFrameworks/SocialLayer.framework/sociallayerd.app/sociallayerd
25114   /System/Library/Frameworks/Security.framework/CloudKeychainProxy.bundle/CloudKeychainProxy
25115   /System/Library/PrivateFrameworks/CoreCDP.framework/cdpd
25116   /System/Library/PrivateFrameworks/FitnessCoachingServices.framework/fitnesscoachingd
25118   /System/Library/Frameworks/ExtensionFoundation.framework/XPCServices/extensionkitservice.xpc/extensionkitservice
25119   /usr/libexec/mmaintenanced
25120   /System/Library/PrivateFrameworks/ModelCatalogRuntime.framework/modelcatalogd
25121   /System/Library/PrivateFrameworks/Message.framework/XPCServices/SearchIndexer.xpc/SearchIndexer
25123   /System/Library/PrivateFrameworks/CacheDelete.framework/deleted_helper
25124   /System/Library/ExtensionKit/Extensions/PCCAgentClientExtension.appex/PCCAgentClientExtension
25134   /usr/libexec/dprivacyd
25135   /usr/libexec/pipelined
25136   /usr/libexec/proactiveeventtrackerd
25137   /usr/libexec/symptomsd-diag
25138   /System/Library/PrivateFrameworks/MobileSoftwareUpdate.framework/Support/softwareupdated
25139   /System/Library/PrivateFrameworks/MobileSoftwareUpdate.framework/XPCServices/com.apple.MobileSoftwareUpdate.CleanupPreparePathService.xpc/com.apple.MobileSoftwareUpdate.CleanupPreparePathService
25145   /usr/libexec/swtransparencyd
25146   /usr/libexec/replayd
25147   /System/Library/PrivateFrameworks/MusicLibrary.framework/Support/medialibraryd
25148   /System/Library/Frameworks/FileProvider.framework/Support/fileproviderd
25149   /System/Library/CoreServices/CacheDeleteAppContainerCaches
25150   /usr/libexec/triald
25151   /System/Library/PrivateFrameworks/MobileBackup.framework/MobileBackupCacheDeleteService
25152   /usr/libexec/sensorkitd
25153   /System/Library/PrivateFrameworks/TrialServer.framework/XPCServices/TrialArchivingService.xpc/TrialArchivingService
25155   /System/Library/Frameworks/ExtensionFoundation.framework/XPCServices/extensionkitservice.xpc/extensionkitservice
25156   /System/Library/PrivateFrameworks/SpaceAttribution.framework/spaceattributiond
25157   /System/Library/ExtensionKit/Extensions/PhotosFileProvider.appex/PhotosFileProvider
25158   /System/Library/ExtensionKit/Extensions/PhotosFileProvider.appex/PhotosFileProvider
25159   /System/Library/PrivateFrameworks/GenerationalStorage.framework/revisiond
25160   /System/Library/PrivateFrameworks/CloudDocs.framework/PlugIns/com.apple.CloudDocs.iCloudDriveFileProvider.appex/com.apple.CloudDocs.iCloudDriveFileProvider
25161   /usr/libexec/textunderstandingd
25163   /System/Library/Frameworks/FileProvider.framework/PlugIns/LocalStorageFileProvider.appex/LocalStorageFileProvider
25165   /System/Library/PrivateFrameworks/DASDelegate.framework/XPCServices/DASDelegateService.xpc/DASDelegateService
25166   /usr/libexec/logd_helper
25169   /System/Library/PrivateFrameworks/PrivateCloudCompute.framework/privatecloudcomputed.app/privatecloudcomputed
25170   /System/Library/PrivateFrameworks/CloudTelemetry.framework/XPCServices/CloudTelemetryService.xpc/CloudTelemetryService
25174   /System/Library/PrivateFrameworks/ContinuousDialogManagerService.framework/assistant_cdmd
25186   /System/Library/PrivateFrameworks/SiriAnalytics.framework/XPCServices/SAExtensionOrchestrator.xpc/SAExtensionOrchestrator
25187   /System/Library/Frameworks/ExtensionFoundation.framework/XPCServices/extensionkitservice.xpc/extensionkitservice
25188   /System/Library/ExtensionKit/Extensions/LLMCacheSELFIngestor.appex/LLMCacheSELFIngestor
25189   /System/Library/ExtensionKit/Extensions/IFTranscriptSELFIngestor.appex/IFTranscriptSELFIngestor
25190   /System/Library/ExtensionKit/Extensions/AppleIntelligenceReportingSELFIngestor.appex/AppleIntelligenceReportingSELFIngestor
25191   /System/Library/ExtensionKit/Extensions/GMSSELFIngestor.appex/GMSSELFIngestor
25192   /System/Library/ExtensionKit/Extensions/BiomeSELFIngestor.appex/BiomeSELFIngestor
25193   /System/Library/ExtensionKit/Extensions/IFTelemetrySELFIngestor.appex/IFTelemetrySELFIngestor
25207   /usr/libexec/wifivelocityd
25210   /usr/libexec/fskitd
25213   /usr/libexec/keychainsharingmessagingd
25214   /System/Library/PrivateFrameworks/UserFS.framework/userfs_helper
25216   /System/Library/Frameworks/ExtensionFoundation.framework/XPCServices/extensionkitservice.xpc/extensionkitservice
25217   /System/Library/ExtensionKit/Extensions/com.apple.fskit.msdos.appex/com.apple.fskit.msdos
25218   /usr/libexec/fskit_helper
25219   /System/Library/ExtensionKit/Extensions/com.apple.fskit.exfat.appex/com.apple.fskit.exfat
25221   /private/preboot/Cryptexes/App/usr/libexec/AuthenticationServicesAgent
25222   /System/Library/PrivateFrameworks/HealthPluginHost.framework/healthappd
25223   /System/Library/PrivateFrameworks/HealthAlgorithms.framework/XPCServices/DayStreamProcessorService.xpc/DayStreamProcessorService
25224   /System/Library/PrivateFrameworks/HealthAlgorithms.framework/XPCServices/HistoricalAnalyzerService.xpc/HistoricalAnalyzerService
25227   /private/var/containers/Bundle/Application/DD7FF23B-D4B6-4D0C-AF36-F59457D63485/nrd-ios-client.app/nrd-ios-client
25228   /private/var/containers/Bundle/Application/F9BAC972-147C-437F-A043-034CB300C9E8/Photos.app/Photos
25229   /private/var/containers/Bundle/Application/B7E2DC54-6ABC-420D-A6C0-8D7C9F270FDD/Authenticator.app/Authenticator
25230   /private/var/containers/Bundle/Application/6F04A7E2-0C62-49E1-9D82-F1E149A35823/AMapiPhone.app/AMapiPhone
25232   /private/var/containers/Bundle/Application/00F38693-3AEC-47B9-B4C8-41E173C3E64E/Quark.app/Quark
25236   /Applications/InCallService.app/PlugIns/InCallActivitiesExtension.appex/InCallActivitiesExtension
25237   /System/Library/PrivateFrameworks/CommunicationTrust.framework/Support/communicationtrustd
25239   /System/Library/Frameworks/Speech.framework/XPCServices/localspeechrecognition.xpc/localspeechrecognition
25247   /System/Library/PrivateFrameworks/ProtectedCloudStorage.framework/Helpers/ProtectedCloudKeySyncing
25256   /System/Library/PrivateFrameworks/GenerativeExperiencesRuntime.framework/generativeexperiencesd
25265   /private/preboot/Cryptexes/OS/System/Library/PrivateFrameworks/SafariFoundation.framework/XPCServices/CredentialProviderExtensionHelper.xpc/CredentialProviderExtensionHelper
25266   /System/Library/Frameworks/CoreTelephony.framework/Support/CTParser.framework/XPCServices/CTParserService.xpc/CTParserService
25267   /System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/XPCServices/MessagesBlastDoorService.xpc/MessagesBlastDoorService
25268   /System/Library/PrivateFrameworks/CoreRecents.framework/recentsd
25269   /System/Library/PrivateFrameworks/People.framework/peopled
25270   /System/Library/Frameworks/Contacts.framework/Support/postersyncd
25276   /System/Library/PrivateFrameworks/PerfPowerServicesReader.framework/XPCServices/PerfPowerTelemetryReaderService.xpc/PerfPowerTelemetryReaderService
25277   /System/Library/CoreServices/ReportSystemMemory
25281   /System/Library/PrivateFrameworks/SiriTTSService.framework/sirittsd
25285   /System/Library/Frameworks/AudioToolbox.framework/XPCServices/AudioConverterService.xpc/AudioConverterService
25297   /usr/libexec/splashboardd
25298   /System/Library/Frameworks/AudioToolbox.framework/XPCServices/AudioConverterService.xpc/AudioConverterService
25299   /System/Library/Frameworks/Speech.framework/XPCServices/localspeechrecognition.xpc/localspeechrecognition
25300   /Applications/InCallService.app/PlugIns/InCallActivitiesExtension.appex/InCallActivitiesExtension
25304   /System/Library/Frameworks/ExtensionFoundation.framework/XPCServices/extensionkitservice.xpc/extensionkitservice
25305   /System/Library/CoreServices/ShortcutsActions.app/Extensions/ShortcutsTopHitsExtension.appex/ShortcutsTopHitsExtension
25306   /System/Library/PrivateFrameworks/CallHistory.framework/Support/callhistoryd
25310   /System/Library/Frameworks/Intents.framework/XPCServices/intents_helper.xpc/intents_helper
25311   /System/Library/PrivateFrameworks/CascadeSets.framework/XPCServices/SetStoreUpdateService.xpc/SetStoreUpdateService
25312   /System/Library/PrivateFrameworks/CascadeSets.framework/XPCServices/SetStoreUpdateService.xpc/SetStoreUpdateService
25313   /System/Library/PrivateFrameworks/FaceTimeMessageStore.framework/facetimemessagestored
25314   /System/Library/PrivateFrameworks/ExchangeSync.framework/Support/exchangesyncd
25315   /usr/libexec/wifianalyticsd
25332   /System/Library/Frameworks/AdAttributionKit.framework/Support/attributionkitd
25366   /System/Library/PrivateFrameworks/OnDeviceStorage.framework/Support/amsondevicestoraged
25374   /private/var/containers/Bundle/Application/0A354434-EFBD-495E-8637-A46B371E4ED5/MiHome.app/MiHome
